[2021-06-09T20:42:55.198] [INFO] default - |-----------------|
[2021-06-09T20:42:55.205] [INFO] default - |ExtraServer START|
[2021-06-09T20:42:55.206] [INFO] default - |-----------------|
[2021-06-09T20:42:55.211] [INFO] default - creating server...
[2021-06-09T20:42:55.214] [INFO] default - Loading plugins...
[2021-06-09T20:42:55.233] [ERROR] default - Cloud not load plugin asdasd.json: TypeError: require(...).onStart is not a function
[2021-06-09T20:42:55.373] [ERROR] default - Cloud not load plugin chat.js: TypeError [ERR_INVALID_ARG_TYPE]: The "emitter" argument must be an instance of EventEmitter. Received type string ('connection')
[2021-06-09T20:42:55.375] [INFO] defaultRequestHandler.js - DefaultRequestHandler was made by BomberPlayz.
[2021-06-09T20:42:55.375] [INFO] default - Loaded plugin defaultRequestHandler.js
[2021-06-09T20:42:55.376] [ERROR] default - Cloud not load plugin directoryList.js: TypeError: require(...).onStart is not a function
[2021-06-09T20:42:55.378] [INFO] logDebug.js - logDebug plugin by BomberPlayz!
[2021-06-09T20:42:55.378] [INFO] default - Loaded plugin logDebug.js
[2021-06-09T20:42:55.380] [ERROR] default - Cloud not load plugin tuccc.json: SyntaxError: D:\OneDrive\Desktop\progs\ExtraServer\server_plugins\tuccc.json: Unexpected number in JSON at position 57948
[2021-06-09T20:42:55.381] [INFO] _compatibleMode.js - CopatibleMode plugin was made by BomberPLayz
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.768] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.781] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.816] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.819] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.847] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.893] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.908] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.910] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.911] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.913] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.957] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.986] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:29.002] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:29.033] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:29.035] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:29.036] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:29.048] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:29.080] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:29.111] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:29.142] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:29.144] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:29.174] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:29.212] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:29.241] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:29.251] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:29.254] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:29.273] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
